,title,link,channel,views,length
472,StoryDiffusion: Consistent Self-Attention for Long-Range Image and Video Generation ,https://youtu.be/SFXlvPo-CEs,Arxiv Papers,196 ,33:26
473,In-Context Learning with Long-Context Models: An In-Depth Exploration ,https://youtu.be/N6Piou4oYx8,Arxiv Papers,432 ,52:25
474,ML Agent Bench: Evaluating Language Agents on ML Experimentation (Paper Review) ,https://youtu.be/r6AeD-CH1Uw,Alex Chao,1500,52:25
475,Latest Insights in AI Performance Models ,https://youtu.be/ZtltjSjFPDg,Discover AI,98000,10:32
476,Create AI Agents From Scratch With Python! (Free Course) ,https://youtu.be/TcRRfcbsApw,Hasan Aboul Hasan,19000,10:32
477,LlamaIndex Webinar: Make RAG Production-Ready ,https://youtu.be/anIBtQNn1G0,LlamaIndex,941 ,18:41
478,Building- Evaluating- and Optimizing your RAG App for Production | Jerry Liu ,https://youtu.be/S6PdFPoteBU,H2O.ai,7300,18:41
479,CAN MACHINES REPLACE US? (AI vs Humanity) ,https://youtu.be/DsrOH2h9ajU,Machine Learning Street Talk,6100,11:50
480,Simple Way To Jailbreak Any LLM including Llama-3 8B ,https://youtu.be/YJ_jDZPj4V4,Fahd Mirza,172 ,11:50
481,Understanding LLMs Requires More Than Statistical Generalization ,https://youtu.be/r09tJfON6kE,Arxiv Papers,157 ,22:10
482,Mitigating LLM Hallucinations via Conformal Abstention ,https://youtu.be/mnRPmB547G0,Arxiv Papers,92 ,22:10
483,Structural Pruning of Pre-trained Language Models via Neural Architecture Search ,https://youtu.be/56ppVmVaoxY,Arxiv Papers,13000,10:16
484,RAGAS: How to Evaluate a RAG Application Like a Pro for Beginners ,https://youtu.be/eoOkMdrCkEY,Mervin Praison,1700,10:16
485,Kolmogorov Arnold Networks KANs ,https://youtu.be/LP3Q9mjQ3EE,Fahd Mirza,3800,58:15
486,TrOCR - Best Free OCR Model - Install Locally ,https://youtu.be/nblP8CgScog,Fahd Mirza,311 ,58:15
487,Chat with Parquet Files with AI - ChatDB ,https://youtu.be/cDm5vPXVln8,Fahd Mirza,1300,31:44
488,Simplify Model AI Model Training With AutoGluon ,https://youtu.be/Zj5RCweUHIk,Fahd Mirza,237 ,31:44
489,What Does It Take to Build LLMs? ,https://youtu.be/KLfYPwVP0qs,Fahd Mirza,5700,20:40
490,Shapley Values Explained | Interpretability for AI models- even LLMs! ,https://youtu.be/USpbuZ22kOI,AI Coffee Break with Letitia,2700,20:40
491,Train &amp; Serve Custom Multi-modal Models - IDEFICS 2 + LLaVA Llama 3 ,https://youtu.be/tRtllBv5-VM,Trelis Research,85000,15:34
492,How AI &amp; DevOps Are About to Change the Way We Create Products • Marko Klemetti • GOTO 2023 ,https://youtu.be/bqnszWcl_v8,GOTO Conferences,10000,15:34
493,Optimizing RAG With LLMS: Exploring Chunking Techniques and Reranking for Enhanced Results ,https://youtu.be/erc6bkojqlA,Arize AI,20000,1:05:43
494,Breaking Down &amp; Testing FIVE LLM Agent Architectures - (Reflexion- LATs- P&amp;E- ReWOO- LLMCompiler) ,https://youtu.be/bEsXP-zAFEQ,Adam Lucek,8500,1:05:43
495,Document Re-ranking using LLMs - Advanced RAG ,https://youtu.be/5fp6e5nhJRk,TechViz - The Data Science Guy,6600,10:04
496,Large Language Models (LLMs) for Recommendations (Paper Walkthrough) ,https://youtu.be/AVr1uHhnpBg,TechViz - The Data Science Guy,3900,10:04
497,LlamaRec: Two-Stage Recommendation using Large Language Models for Ranking ,https://youtu.be/rSApe5xrHWk,TechViz - The Data Science Guy,17000,1:16:05
498,Gail Weiss: Thinking Like Transformers ,https://youtu.be/d14WsGI_5TQ,Formal Languages and Neural Networks Seminar,89 ,1:16:05
499,Why is SAM Robust to Label Noise? ,https://youtu.be/H90z30dO6hM,Arxiv Papers,294 ,10:06
500,Is Flash Attention Stable? ,https://youtu.be/38V-feBAOFY,Arxiv Papers,173 ,10:06
502,LM Studio CLI: Speed Up Your AI App Development (100% Local + UI) ,https://youtu.be/RCxa-6b9xXI,Mervin Praison,892 ,16:20
503,How to Prepare an LLM dataset for Training and Validation ,https://youtu.be/5Vc71tEiVPw,Fahd Mirza,3600,49:24
504,Fine-Tune Llama3 using Synthetic Data ,https://youtu.be/QpRTdZDR4tE,Chris Hay,837 ,49:24
505,Generate AI powered insights for Security Lake using SageMaker and Bedrock | Amazon Web Services ,https://youtu.be/ZJlfF1ESXVw,Amazon Web Services,4300,1:00:45
506,Understand DSPy: Programming AI Pipelines ,https://youtu.be/UVwN1aPUmME,Discover AI,1900,1:00:45
507,Training the largest LLMs- Cerebras Wafer-Scale Architecture | Keynote 3 | Jean-Philippe Fricker ,https://youtu.be/g0EJgVAO7QM,Applied Machine Learning Days,9700,27:36
508,Should you still learn Python in 2024? ,https://youtu.be/Kkbz_xSdEDY,Indently,58000,27:36
509,Build a Customer Support Bot | LangGraph ,https://youtu.be/t5LjgczaS80,LangChain,1000,54:45
510,Mastering Summarization Techniques: A Practical Exploration with LLM - Martin Neznal ,https://youtu.be/8xTULcgJVjM,Productboard,18000,54:45
511,Scrape Any Website with AI Locally and Free - ScrapeGraphAI ,https://youtu.be/8TN66lecayU,Fahd Mirza,2200,22:01
512,An Introduction to Generative AI ,https://youtu.be/W2BJ6wIvl18,Microsoft Reactor,1300,22:01
513,Rapid RAG Optimization with Qdrant and Quotient ,https://youtu.be/QL9CfGffk6Q,Qdrant - Vector Database &amp; Search Engine,2100,1:35:32
514,Building Real-Time RAG Pipeline With Mongodb and Pinecone Part-1 #rag #llm #mongodb #pinecone ,https://youtu.be/EVtz2n1wu84,Sunny Savita,388 ,1:35:32
515,FedML Nexus AI: Your Generative AI Platform at Scale // Salman Avestimehr // MLOps podcast #230 ,https://youtu.be/jAnVvLRPvJo,MLOps.community,6200,6:54
516,Optimize RAG Resource Use With Semantic Cache ,https://youtu.be/6vyaHtbV_gA,Qdrant - Vector Database &amp; Search Engine,96 ,6:54
517,ImageInWords: Unlocking Hyper-Detailed Image Descriptions ,https://youtu.be/U5ZuMZkZBSY,Arxiv Papers,27000,43:44
518,DSPy: MOST Advanced AI RAG Framework with Auto Reasoning and Prompting ,https://youtu.be/wSptSOcO6Vw,Mervin Praison,1300,43:44
519,LangChain vs DSPy : Key differences between Generative AI packages ,https://youtu.be/6mgZIXFJsmA,Data Science in your pocket,17000,11:28
520,How to hack a LLM using PyReft (using your own data for Fine Tuning!) ,https://youtu.be/b3XsvoFWp4c,Nicholas Renotte,541 ,11:28
521,How to Select an AI Model for Specific Domain or Task ,https://youtu.be/Uoc1k6xdbEg,Fahd Mirza,4100,56:51
522,RAG (evaluate intermediate steps) | LangSmith Evaluations - Part 16 ,https://youtu.be/Uoc1k6xdbEg,LangChain,3000,56:51
523,RAG for Beginners! Step-,https://youtu.be/a0yYwnQS8V4,TwoSetAI,4700,24:52
524,Create AI Chatbot from Tabular Data using VectorShift AI Agent ,https://youtu.be/neAojZL7JHI,Mervin Praison,1300,24:52
525,xLSTM Models Might Beat Transformer LLMs ,https://youtu.be/3MEMPZR1aZA,Fahd Mirza,280 ,21:52
526,AI Innovations: The Power of Feature Platforms // MLOps Mini Summit #6 ,https://youtu.be/lJl_bIXO7_Y,MLOps.community,95000,21:52
527,&quot;VoT&quot; Gives LLMs Spacial Reasoning AND Open-Source &quot;Large Action Model&quot; ,https://youtu.be/Y_V6E0sK6OY,Matthew Berman,6400,9:33
528,High Performance (Realtime) RAG Chains: From Basic to Advanced ,https://youtu.be/H53L_yHs9jE,Rabbitmetrics,31000,9:33
529,Do we need Attention? - Linear RNNs and State Space Models (SSMs) for NLP ,https://youtu.be/QB7Snna2M2k,Sasha Rush,30000,13:41
530,Why I'm Staying Away from Crew AI: My Honest Opinion ,https://youtu.be/6rN9ozzdT3A,Data Centric,950 ,13:41
531,Introduction to Multilingual RAG ,https://youtu.be/3QbiUEWpO0E,Zilliz,4900,1:44:33
532,Copilot for Everyone - Copilot Learning Hub ,https://youtu.be/iy9Z4DyHxvE,Microsoft Reactor,1000,1:44:33
533,Livestream - Transformers from scratch ,https://youtu.be/YFBw4GyqL64,Trelis Research,79 ,15:33
534,Attention-Driven Training-Free Efficiency Enhancement of Diffusion Models ,https://youtu.be/yx3JMAaNggQ,Arxiv Papers,11000,15:33
535,Advanced Q&amp;A Chatbot Using Ragstack With vector-enabled Astra DB Serverless database And Huggingface ,https://youtu.be/FKmjT93D50U,Krish Naik,2400,14:44
536,Automating Enterprises With Foundation Models - Avanika Narayan &amp; Michael Wornow | Stanford MLSys#99 ,https://youtu.be/gFn2tINuKIU,Stanford MLSys Seminars,250000,14:44
537,MIT 6.S191: Recurrent Neural Networks- Transformers- and Attention ,https://youtu.be/CiOsdnhQumc,Alexander Amini,5700,13:37
538,DSPy End-to-End: Meetup in San Francisco ,https://youtu.be/xI_uQF072GE,Weaviate • Vector Database,165 ,13:37
539,Vector Search and Document in One API Call ,https://youtu.be/JSRBesvBCtI,AI User Group,1200,8:32
540,Building Real-Time RAG Pipeline With Mongodb and Pinecone Part-2 #rag #llm #mongodb #pinecone ,https://youtu.be/GoM3vC4pDaI,Sunny Savita,1400,8:32
541,Process Complex Documents with AI - LLM Whisperer ,https://youtu.be/dKJEpOtVgXc,Fahd Mirza,530 ,55:43
542,Merge Models Locally While Fine-Tuning on Custom Data Locally - LM Cocktail ,https://youtu.be/U4uBHs0gym0,Fahd Mirza,720 ,55:43
543,[LLM NEWS] KANs- Gemma 10M Context- OpenAI Updates?- Automatic Prompt Engineering- Tokenizer Arena ,https://youtu.be/UhRD_ALzAnU,Elvis Saravia,10000,7:25
544,New Summarization via In Context Learning with a New Class of Models ,https://youtu.be/OY3qh-HKRRU,Sam Witteveen,145 ,7:25
545,Does Fine-Tuning LLMs on New Knowledge Encourage Hallucinations? ,https://youtu.be/iO79UTHS3so,Arxiv Papers,9900,29:47
546,Is LangGraph the Future of AgentExecutor? Comparison Reveals All! ,https://youtu.be/C4DU6tPRvu8,Eden Marco,19000,29:47
547,Prompting Your AI Agents Just Got 5X Easier... ,https://youtu.be/8Vq4K1EGq2g,David Ondrej,688 ,7:27
548,Evaluate RAG using Open Source LLMs ,https://youtu.be/yZoX0y-m3gU,AI With Tarun,38000,7:27
549,LangSmith Tutorial - LLM Evaluation for Beginners ,https://youtu.be/dqoEU9Ac3ek,Dave Ebbelaar,3500,19:58
550,RAG Time! Evaluate RAG with LLM Evals and Benchmarking ,https://youtu.be/Y81DoFmt-2U,Arize AI,488 ,19:58
551,Enterprise Vector-based Information Retrieval &amp; Prompt Engineering at Scale using Open Source on AWS ,https://youtu.be/TDsGo3Iz548,Anyscale,4000,25:18
552,xLSTM ,https://youtu.be/TDsGo3Iz548,hu-po,4800,25:18
553,E07 | Fast LLM Serving with vLLM and PagedAttention ,https://youtu.be/jAMYesZmGmw,MLSys Singapore,16000,26:02
554,AWS re:Invent 2023 - Introduction to MLOps engineering on AWS (TNC215) ,https://youtu.be/1F9B2U15Fy0,AWS Events,179 ,26:02
555,From LLMs to Actions: Latent Codes as Bridges in Hierarchical Robot Control ,https://youtu.be/i4jc6sxDv7o,Arxiv Papers,110 ,15:46
556,Distilling Diffusion Models into Conditional GANs ,https://youtu.be/i4jc6sxDv7o,Arxiv Papers,3200,15:46
557,RAG- Fine-Tuning- and Agents: The Three Key Patterns of Generative AI ,https://youtu.be/ehLVG1gcmqE,AI Makerspace,6000,22:34
558,New xLSTM explained: Better than Transformer LLMs? ,https://youtu.be/6Yd6NdJrn4s,Discover AI,1500,22:34
559,co-log: Composable Contravariant Comonadic Logging Component • Dmitrii Kovanikov • YOW! 2019 ,https://youtu.be/lGcN9agr6c8,GOTO Conferences,10000,8:22
560,AI Critique with SELF-REFLECTION 🤯 (powered RAG)!!! ,https://youtu.be/UcD42NA2WoI,1littlecoder,829 ,8:22
561,Introducing Chain-of-Table Framework for Enhanced Table-based Reasoning with LLMs ,https://youtu.be/8BeUKxY_QOs,TwoSetAI,19000,1:00:23
562,Advanced RAG with Llama 3 in Langchain | Chat with PDF using Free Embeddings- Reranker &amp; LlamaParse ,https://youtu.be/qkl2e6VT1aE,Venelin Valkov,6300,1:00:23
563,Evaluate LLMs with Language Model Evaluation Harness ,https://youtu.be/tFXm5ijih98,AI Anytime,132 ,9:31
564,Detecting Under-Trained Tokens in LLMs ,https://youtu.be/LrMguHcbpO8,Fahd Mirza,2300,9:31
565,Langchain + Vectara: Less LLM Hallucination with Vectara 🔥 ,https://youtu.be/eg-tW7mdtqc,AI Anytime,1100,21:19
566,GraphRAG - Unlocking LLM Discovery on Private Data ,https://youtu.be/udIEwt0xM6A,Fahd Mirza,135 ,21:19
567,RLHF Workflow: From Reward Modeling to Online RLHF ,https://youtu.be/Oq2SN7uutbQ,Arxiv Papers,165 ,33:22
568,SUTRA: Scalable Multilingual Language Model Architecture ,https://youtu.be/2kzJPhgDkDE,Arxiv Papers,11000,33:22
569,GPT-4o - First Look 👀 with Practical Use-cases!!! ,https://youtu.be/foxdHmc9t2g,1littlecoder,580 ,15:17
570,How to add Trustworthiness Score To  RAG Answers ,https://youtu.be/foxdHmc9t2g,MG,6300,15:17
571,Tool Calling with LangChain is awesome! ,https://youtu.be/N8e3lcBixOE,Coding Crash Courses,4600,8:15
572,Prompt engineering: Getting the skill your team needs next ,https://youtu.be/ew4cXDqzb3o,Google Cloud,711 ,8:15
573,RecSys at Spotify // Sanket Gupta // MLOps Podcast #232 ,https://youtu.be/xmy-dFAIpyU,MLOps.community,26000,12:57
574,Forget CrewAI &amp; AutoGen- Build CUSTOM AI Agents! ,https://youtu.be/elqPlMyryjc,Data Centric,872 ,12:57
575,OpenAI- AGI- LLMs Eval &amp; Applied ML with Reah Miyara #47 ,https://youtu.be/-7L0ElHFZiA,AI Stories Podcast - Neil Leiser,67 ,19:57
576,Improving Transformers using Faithful Positional Encoding ,https://youtu.be/s7io-xfgPHc,Arxiv Papers,124 ,19:57
577,Practical Approaches to AI Adoption // Verena Weber // MLOps podcast #224 clip ,https://youtu.be/HkG06wBbTPM,MLOps.community,176 ,8:43
578,Beyond Scaling Laws: Understanding Transformer Performance with Associative Memory ,https://youtu.be/p-gzfS1JgEE,Arxiv Papers,108 ,8:43
579,Energy-based Hopfield Boosting for Out-of-Distribution Detection ,https://youtu.be/T0f4fgL4qTw,Arxiv Papers,58 ,8:52
580,The Inherent Fragility of Machine Learning | AI Safety | Nirupam Gupta ,https://youtu.be/9eLMfQ86Z4Y,Applied Machine Learning Days,115 ,8:52
581,Un-aligning large language models | AI Safety | Florian Tramèr ,https://youtu.be/bjfRhYbQVaY,Applied Machine Learning Days,241 ,13:36
582,Hacking ,https://youtu.be/VsHZsGX6ytM,Applied Machine Learning Days,24 ,13:36
583,Applying ML in heterogenous and sparse datasets | Rare Disease Applications | Adrian Egli ,https://youtu.be/cAzWnlaSX90,Applied Machine Learning Days,2900,1:15:53
584,New Trick for Fine-Tuning LLMs #airesearch ,https://youtu.be/tYqz_7P-G8c,Discover AI,1600,1:15:53
585,NVIDIA NeMo Guardrails - Restricted Topics ChatBot ,https://youtu.be/-7IUwVlG7v8,Mayra G. Q.,26000,4:57
586,Lessons Learned on LLM RAG Solutions ,https://youtu.be/a_YC8Ru6Jd0,Prolego,23000,4:57
587,Still Looking at Text-to-SQL? You're OUT! It's Now RAG2SQL! (Step-,https://youtu.be/Mt5tLP-i5EU,TwoSetAI,26000,24:23
588,The Reparameterization Trick ,https://youtu.be/byH-ARJA4gk,ML &amp; DL Explained,10000,24:23
589,Getting Started with On-Device AI: RAG using ObjectBox Vector Database and LangChain ,https://youtu.be/CV1YgIWepoI,Krish Naik,278 ,15:20
590,Productionizing AI: How to Think From the End // Annie Condon // AI in Production Conference ,https://youtu.be/GlCypxejYd0,MLOps.community,333 ,15:20
591,Opportunities and Challenges of Self-Hosting LLMs // Meryem Arik // AI in Production Conference ,https://youtu.be/Euz54NiYSXA,MLOps.community,213 ,25:40
592,Building AI Products across Multiple Domains: Commonalities &amp; Non-Commonalities // Dhruv Ghulati ,https://youtu.be/x86uZe8PwMs,MLOps.community,486 ,25:40
593,Transformers from Scratch - Part #2 ,https://youtu.be/knSvKGq8sTQ,Trelis Research,9100,2:01:01
594,Stanford CS25: V4 I Demystifying Mixtral of Experts ,https://youtu.be/eLTGenAfvZs,Stanford Online,1900,2:01:01
595,Structured Outputs with Pydantic &amp; OpenAI Function Calling ,https://youtu.be/Mm9Z7qOxEGM,Automata Learning Lab,13000,30:58
596,Building an Agent to Query a SQL Database and Analyze Data ,https://youtu.be/r6_Hmx2YP7g,LangChain,127 ,30:58
597,Advances in AI Model Evaluation // Salman Avestimehr // MLOps podcast #230 clip 2 ,https://youtu.be/fRrBAF583Aw,MLOps.community,4300,19:25
598,Creating J.A.R.V.I.S. ,https://youtu.be/A084kcNrzt8,Prompt Engineering,343 ,19:25
599,The Platonic Representation Hypothesis ,https://youtu.be/v7Rn0wHzXCY,Arxiv Papers,16000,17:01
600,The Gemini API: From prototype to production ,https://youtu.be/nVz5HU2eKUA,Google for Developers,7900,17:01
601,LangChain Fundamentals: Build your First Chain ,https://youtu.be/Y9qn4XGH1TI,Decoder,226 ,10:53
602,Chameleon: Mixed-Modal Early-Fusion Foundation Models ,https://youtu.be/KSbxwbLkhCQ,Arxiv Papers,3500,10:53
603,What is Temperature- Top P- Top K in LLM? (From Concepts to Code) ,https://youtu.be/vy8q-WnHa9A,Aritra Sen,7600,13:35
604,LLM Prompt Engineering with Random Sampling: Temperature- Top-k- Top-p ,https://youtu.be/9LewL1bUS6g,DataMListic,3200,13:35
605,CS 152 NN—23:  Generating Sequences: Top k and top p ,https://youtu.be/77OOqXd_97A,Neil Rhodes,2100,52:37
606,xLSTM: Extended Long Short-Term Memory ,https://youtu.be/fbFfac_H4Kk,Gabriel Mongaras,7900,52:37
607,Amazon Q Developer - Your generative AI-powered assistant for work | Amazon Web Services ,https://youtu.be/mPDCU4jhvQI,Amazon Web Services,923 ,19:23
608,Deep dive into LangChain Expression Language (LCEL): Pipe Operator - Runnables- Async &amp; Streaming ,https://youtu.be/O9f8GWnHl7w,Aritra Sen,1600,19:23
609,Stanford Seminar - Pushing the Boundaries of &quot;Doing&quot; Research Papers in Computing ,https://youtu.be/RcJ1YXHLv5o,Stanford Online,824 ,20:43
610,Retrieval Augmented Generation // Syed Asad // MLOps Podcast #233 ,https://youtu.be/NGEZsqEUpC0,MLOps.community,901 ,20:43
611,Model Merging: Merge LLMs to Create Frankestein Models - Python- HuggingFace- Mergekit ,https://youtu.be/NsVnUz7sp_Y,Uygar Kurt,533 ,7:37
612,Top 10 Tips for LLM Fine-Tuning ,https://youtu.be/CaxTxPEa_I8,Fahd Mirza,30000,7:37
613,How to Deploy ML Solutions with FastAPI- Docker- &amp; AWS ,https://youtu.be/_FwPAMSA6JM,Shaw Talebi,468 ,24:37
614,Model Explorer - Model Visualizer and Debugger ,https://youtu.be/P1KUxaiDpF0,Fahd Mirza,194 ,24:37
615,Observational Scaling Laws and the Predictability of Language Model Performance ,https://youtu.be/lSq3h-_PTVY,Arxiv Papers,12000,14:27
616,Here is How You Create AI Operating System from Scratch ,https://youtu.be/qYJSNCPmDIk,Mervin Praison,4200,14:27
617,LLMs Quantization Crash Course for Beginners ,https://youtu.be/uiepKg1_OoI,AI Anytime,15000,37:18
618,Hugging Face x LangChain:A new partner package in LangChain ,https://youtu.be/lH9YPeSq6IA,Krish Naik,1600,37:18
619,How I Build Multi Agent AI Researcher to Handle all My Research Works Using Crewai ,https://youtu.be/-BBulGM6xF0,Tech Watt,8000,19:46
620,A Gentle Introduction to DSPy in Python Part 1 ,https://youtu.be/nfqZwC_h388,Learn By Building AI,11000,19:46
621,Unstructured.IO: Get Your Data LLM-Ready ,https://youtu.be/4ND8lU2aN_k,Developers Digest,5900,25:35
622,Unstructured” Open-Source ETL for LLMs ,https://youtu.be/_1HbJeoij6g,John Snow Labs,2800,25:35
623,💡 There is a SMARTER way to split your documents for GenAI apps ,https://youtu.be/aQFPNIrnfGM,Bitswired,11000,40:52
624,Verba: Ultimate RAG Engine - Semantic Search- Embeddings- Vector Search- &amp; More! ,https://youtu.be/_v0GvqkQ3q4,WorldofAI,7200,40:52
625,Learn How to Build Multimodal Search and RAG ,https://youtu.be/g4uRiyIydvM,DeepLearningAI,2100,9:15
626,How to pick LoRA fine-tuning parameters? ,https://youtu.be/yH5vbK6wb1Q,Trelis Research,70 ,9:15
627,Training Data Attribution via Approximate Unrolled Differentation ,https://youtu.be/51RSmLOIbCI,Arxiv Papers,265 ,11:19
628,GoalChain - Goal Oriented Conversations with LLM ,https://youtu.be/pJ_nCklQ65w,Fahd Mirza,7700,11:19
629,Easily Create Autonomous AI App from Scratch ,https://youtu.be/CtueLvhVQpo,Mervin Praison,5500,17:45
630,XLSTM - Extended LSTMs with sLSTM and mLSTM (paper explained) ,https://youtu.be/p-JqQHG-m9I,AI Bites,2100,17:45
631,Many-Shot VISUAL ICL is amazing! (Stanford) ,https://youtu.be/GEQTooW02-E,Discover AI,855 ,46:36
632,The Next Token: How LLMs Predict ,https://youtu.be/7AOO8BAftZ8,AI Makerspace,27000,46:36
633,End To End Document Q&amp;A RAG App With Gemma And Groq API ,https://youtu.be/T6XhRFeDbPY,Krish Naik,2400,14:42
634,LangChain - Parent-Document Retriever Deepdive with Custom PgVector Store ,https://youtu.be/wf9ROBhYpOs,Coding Crash Courses,557 ,14:42
635,Boost data discovery with AI recommendations in Amazon DataZone-AWS OnAir S5 ,https://youtu.be/QdA-CRr_oXo,AWS Events,2200,57:53
636,What are GGUF LLM models in Generative AI ,https://youtu.be/Ngv8WrKDIu0,Data Science in your pocket,673 ,57:53
637,Build your own copilot using Semantic Kernel ,https://youtu.be/sY6qi7eAa4o,Microsoft Reactor,6000,8:26
638,Chat With Knowledge Graph Data | Improved RAG ,https://youtu.be/qvDbOYz6U24,MG,520 ,8:26
639,Easiest Way to Create AI Agents for Any Task ,https://youtu.be/3LLlORBJ72w,Fahd Mirza,3000,6:08
640,Integrate CrewAI with Ollama Locally and Privately to Run AI Agents ,https://youtu.be/n5yiUW0wSzA,Fahd Mirza,748 ,6:08
641,How to Build AI Assistants with Memory ,https://youtu.be/S1Ezy99fM_A,Fahd Mirza,9100,1:17:29
642,ML Interpretability: feature visualization- adversarial example- interp. for language models ,https://youtu.be/WjIAmXuBrAE,Umar Jamil,30000,1:17:29
643,Griptape: Create Customisable Multi AI Agents from Scratch ,https://youtu.be/T8dilTLw30s,Mervin Praison,259 ,8:14
644,Reducing Transformer Key-Value Cache Size with Cross-Layer Attention ,https://youtu.be/-Cq287OPcOU,Arxiv Papers,422 ,8:14
645,Tent: Fully Test-time Adaptation ,https://youtu.be/0aWGTNS03PU,Soroush Mehraban,464 ,32:26
646,RagTime: Your Digital Second Brain- ,https://youtu.be/o1azHetP50E,AI Makerspace,4800,32:26
647,Build a RAG Evaluation Tool and Python Library ,https://youtu.be/7N72dvQ7lDg,AI Anytime,126 ,8:32
648,Teach2Learn: LLMs as Virtual Students- ,https://youtu.be/LOUaom9HZIg,AI Makerspace,202 ,8:32
649,Open Standards Make MLOps Easier and Silos Harder // Cody Peterson // MLOps podcast #234 ,https://youtu.be/wxRQe3hhFwU,MLOps.community,520 ,1:06:55
650,OpenRLHF - Simplest and Fastest RLHF Training ,https://youtu.be/tX3VhmExc1A,Fahd Mirza,3600,1:06:55
651,Fine-tuning on Wikipedia Datasets ,https://youtu.be/R9yWgfx0xvk,Trelis Research,15000,1:15:31
652,Can We Learn Generative AI With Open Source Models- All Alternatives To Open AI Paid API's ,https://youtu.be/QDumypsRkXU,Krish Naik,841 ,1:15:31
653,785: Math- Quantum ML and Language Embeddings — with Dr. Luis Serrano (@SerranoAcademy) ,https://youtu.be/QDumypsRkXU,Super Data Science: ML &amp; AI Podcast with Jon Krohn,1100,10:11
654,Achieving Production-level Performance in RAG with DSPy- Parea- and DVC ,https://youtu.be/GU0LZ8JzdEM,DVCorg,1100,10:11
655,CLLMs: Consistency Large Language Models | AI Paper Explained ,https://youtu.be/13pdp4dOduw,AI Papers Academy,246 ,15:06
656,SAGE- ,https://youtu.be/_5_QHE3p8EA,AI Makerspace,90 ,15:06
657,Rethinking Retraining: Cost-Effective AI Solutions // Patrick Beukema // MLOps podcast #225 clip ,https://youtu.be/pAgt637o3yM,MLOps.community,7700,11:53
658,Abacus ChatLLM - Great alternative to ChatGPT + RAG ,https://youtu.be/lg1-M8hEX50,Mervin Praison,7800,11:53
659,Creating PRODUCTION level END TO END RAG pipeline| Fast- Accurate- Scalable- Simple ,https://youtu.be/AEcztigpnc0,Neural Hacks with Vasanth,140 ,6:58
660,Beyond Guess-and-Check: Towards AI-assisted Prompt Engineering // Alex Cabrera // AI in Production ,https://youtu.be/bcP3c6ZRmwA,MLOps.community,144 ,6:58
661,The Intersection of Graphs and Large Language Models // Anthony Alcaraz // AI in Production ,https://youtu.be/yIAxgei5v2c,MLOps.community,186 ,31:09
662,Evaluating Language Models // Matthew Sharp // AI in Production Conference Lightning Talk ,https://youtu.be/GJU3ugBRU2I,MLOps.community,61 ,31:09
663,Machine Learning beyond GenAI - Quo Vadis? // Hannes Hapke // AI in Production Conference ,https://youtu.be/IMN_bDVRZ1M,MLOps.community,122 ,37:17
664,Mercado Libre Gateway: Challenges in GenAI Adoption and a Use Case // Lina Chaparro // AI in Prod ,https://youtu.be/xGlK6Q1JdBU,MLOps.community,3200,37:17
665,Crack the Nut of Advanced RAG - The Power of Knowledge Graph ,https://youtu.be/ciDf7Ozh9-Q,TwoSetAI,216 ,13:54
666,AutoQuizzer - Generate Quizes from URL with AI ,https://youtu.be/-U3ZQUrD9EY,Fahd Mirza,736 ,13:54
667,Exploring Capabilities of Long-Context LLMs ,https://youtu.be/bo49U3iC7qY,Elvis Saravia,64 ,1:04:00
668,(Perhaps) Beyond Human Translation: Multi-Agent Collaboration for Translating Ultra-Long Texts ,https://youtu.be/hxTzpl4PKBw,Arxiv Papers,202 ,1:04:00
669,MoRA: High-Rank Updating for Parameter-Efficient Fine-Tuning ,https://youtu.be/0retXkiIoew,Arxiv Papers,203 ,5:37
670,Text is All You Need ,https://youtu.be/RBeZ2nXz7wA,AI User Group,14000,5:37
671,Stanford CS25: V4 I Transformers that Transform Well Enough to Support Near-Shallow Architectures ,https://youtu.be/EyA3_gYzhmY,Stanford Online,645 ,12:51
672,Understanding Scientific Papers With Prompt Engineering &amp; The ChatGPT API ,https://youtu.be/U3XCZDDxceg,Automata Learning Lab,8900,12:51
673,NEW MISTRAL: Uncensored and Powerful with Function Calling ,https://youtu.be/uH7UhcRUKi0,Prompt Engineering,386 ,8:10
674,Product Thinking in Data &amp; AI // Stuart Winter-Tear // AI in Production Conference ,https://youtu.be/sKn3e9w4y8o,MLOps.community,401 ,8:10
675,Navigating the Emerging LLMOps Stack // Hien Luu // AI in Production Conference Lightning Talk ,https://youtu.be/R8sU2cbh-wo,MLOps.community,335 ,16:26
676,Evaluating Quality and Improving LLM Products at Scale // Austin Bell // AI in Production Conference ,https://youtu.be/zXtHA9596rU,MLOps.community,5200,16:26
677,RoPE Rotary Position Embedding to 100K context length ,https://youtu.be/m_2y3wwiLT8,Discover AI,188 ,7:27
678,Want a Better LLM? You Need Better Embeddings. Here's Why. ,https://youtu.be/rzbwqme61KE,Super Data Science: ML &amp; AI Podcast with Jon Krohn,1100,7:27
679,AI Systems in Government: Challenges &amp; Opportunities - Jared Dunnmon | Stanford MLSys#100 ,https://youtu.be/IHC-ea51Bgw,Stanford MLSys Seminars,726 ,38:26
680,How To Use KV Cache Quantization for Longer Generation ,https://youtu.be/GKXcUM2uixI,Fahd Mirza,15000,38:26
681,Mistral's new 7B Model with Native Function Calling ,https://youtu.be/QSZHGGRouIE,Sam Witteveen,584 ,11:27
