,title,link,channel,views,length
489,KLING - Video Generation Model from China ,https://youtu.be/e9qh69LuXFQ,Fahd Mirza,431 ,47:06
490,AI Agents That Matter ,https://youtu.be/FQDSczuovDI,Fahd Mirza,9800,47:06
491,New Interactive Data Preparation Experience with AWS Glue Visual ETL | Amazon Web Services ,https://youtu.be/NqVC1EW0Wmk,Amazon Web Services,63 ,2:52:49
492,Getting started with investigations in Amazon Detective | Amazon Web Services ,https://youtu.be/dPOG2GaJ1ME,Amazon Web Services,59 ,2:52:49
493,How To Make A Simple Function Decorator (Python Recipes) ,https://youtu.be/OKBnTXk5nFQ,Indently,42000,51:05
494,Metron: Holistic Performance Evaluation Framework for LLM Inference Systems ,https://youtu.be/BsArVIgyOJ8,Arxiv Papers,1900,51:05
495,Composable Interventions for Language Models ,https://youtu.be/semhQmEDLow,Arxiv Papers,796 ,48:20
496,Ilya Sutskever | Neural networks are the creators of AI | AGI originated from neural networks ,https://youtu.be/xf5hb-Rzlho,Me&amp;ChatGPT,2400,48:20
497,LASER: Improving LLMs with Layer-Selective Rank Reduction ,https://youtu.be/TA6kdkj2gGo,Tunadorable,4400,38:00
498,Generative BI in Amazon QuickSight: The Future of Data-Driven Decision Making | Amazon Web Services ,https://youtu.be/o-S8RfXG2ys,Amazon Web Services,828 ,38:00
499,Building Property Graphs With LlamaIndex ,https://youtu.be/R3cER1Aae14,LlamaIndex,683 ,42:40
500,Introduction To Property Graphs ,https://youtu.be/76sq5EgN5Eo,LlamaIndex,1300,42:40
501,Building Property Graphs with Custom Retrievers in LlamaIndex ,https://youtu.be/WiPSLoCTLMg,LlamaIndex,1100,59:01
502,Building PropertyGraphs with pre-defined schema using Ollama ,https://youtu.be/lF6q8oz3yek,LlamaIndex,2200,59:01
503,Building Property Graph with Neo4j and LlamaIndex ,https://youtu.be/qyuZvNuEOQA,LlamaIndex,3500,15:52
504,Extractors and Retrievers in Property Graphs ,https://youtu.be/4g166tdMPdw,LlamaIndex,2700,15:52
505,Fine-Tuning your Foundation Model in Amazon Bedrock | Amazon Web Services ,https://youtu.be/Sh1XBtf8ISg,Amazon Web Services,3500,49:23
506,Stanford Seminar - Evaluating and Designing Computing Systems for the Future of Work ,https://youtu.be/Wy45BdDVrMs,Stanford Online,57 ,49:23
507,Local Llama Agents (Mistral + Arcee Agent) ,https://youtu.be/aiySmi5JocQ,1littlecoder,252 ,27:38
508,Private LLM Inference: One-Click Open WebUI Setup with Docker ,https://youtu.be/GqQXeL82h6I,AI Anytime,303 ,27:38
509,Self-Evaluation as a Defense Against Adversarial Attacks on LLMs ,https://youtu.be/AHVwpygoGqc,Arxiv Papers,337 ,33:30
510,Diffusion Forcing: Next-token Prediction Meets Full-Sequence Diffusion ,https://youtu.be/rcs64xakwPQ,Arxiv Papers,47 ,33:30
511,1/15 BERT Fine Tuning - BERT Classifier Introduction with HuggingFace ,https://youtu.be/sdJPVeOjV9k,KGP Talkie,708 ,39:42
512,Diffusion Forcing - Combine LLMs with Diffusion Models ,https://youtu.be/AfFQHHq6k7I,Fahd Mirza,9500,39:42
513,On scalable oversight with weak LLMs judging strong LLMs ,https://youtu.be/LzYzCKDnvg4,Arxiv Papers,1100,55:14
514,Learning to (Learn at Test Time): RNNs with Expressive Hidden States ,https://youtu.be/k86YHPsWT7A,Arxiv Papers,753 ,55:14
515,How to fine-tune a model using LoRA (step ,https://youtu.be/8N9L-XK1eEU,Underfitted,758 ,31:10
516,Embarrassingly Easy E2 TTS Model from Microsoft ,https://youtu.be/O0KT5APltWI,Fahd Mirza,6200,31:10
517,Is Koboldcpp Better Than LM Studio or Ollama? ,https://youtu.be/2ntfzYUQtow,Fahd Mirza,13000,31:04
518,Day 4 - Live Q&amp;A &amp; Doubt Solving | MLOPs Production Ready Machine Learning Project ,https://youtu.be/j1BTY0Lmg3E,DSwithBappy,20000,31:04
519,Advanced AI Agents with RAG ,https://youtu.be/UoowC-hsaf0,Weaviate • Vector Database,2300,17:42
520,GraphRAG with Ollama - Install Local Models for RAG - Easiest Tutorial ,https://youtu.be/6Yu6JpLMWVo,Fahd Mirza,75000,17:42
521,Graph RAG with Ollama - Save $$$ with Local LLMs ,https://youtu.be/_XOCAVsr3KU,Prompt Engineering,2700,2:52:26
522,Visual Mathematical AI Reasoning: WE-MATH ,https://youtu.be/2XRtlQikCwA,Discover AI,3600,2:52:26
523,Mustafa Suleyman on The Coming Wave of AI- with Zanny Minton Beddoes ,https://youtu.be/S908LlqOLq0,Intelligence Squared,466 ,10:14
524,GraphRAG Free: Use Without Open AI API Key ,https://youtu.be/y8EjUJXO7Mc,Neural Hacks with Vasanth,70000,10:14
525,Build your own Local Mixture of Agents using Llama Index Pack!!! ,https://youtu.be/LwGziOyTOjU,1littlecoder,307 ,18:42
526,Controlling RAG with an Agent ,https://youtu.be/o0HnkHlJ2_4,Jonathan Yarkoni,468 ,18:42
527,Claude System Prompt LEAK Reveals ALL | The 'Secret' Behind It's Personality... ,https://youtu.be/AbPTz08oq58,Wes Roth,712 ,16:13
528,Mélange - Cost Efficient LLM Serving ,https://youtu.be/giL_iH1HbDc,Fahd Mirza,16000,16:13
529,Learn How to use Falcon - Open Source LLM model ,https://youtu.be/7RPe4-JUlzM,DSwithBappy,2100,9:07
530,WARP: On the Benefits of Weight Averaged Rewarded Policies ,https://youtu.be/utsnn06TBlM,Gabriel Mongaras,1100,9:07
531,GraphRAG Ollama: 100% Local Setup- Keeping your Data Private ,https://youtu.be/BLyGDTNdad0,Mervin Praison,1200,1:02:29
532,Install Huggingface Candle Locally to Run Blazing Fast Models ,https://youtu.be/8hpYedvjrxE,Fahd Mirza,314 ,1:02:29
533,GPT-4o rival : Kyutai Moshi demo ,https://youtu.be/I--Yf4ptKEA,Data Science in your pocket,7300,8:20
534,Engineering Techniques to Reduce Cost of LLMs in Production [webinar] ,https://youtu.be/iYzL5xb6X6I,TensorOps,973 ,8:20
535,AutoRAG-HP: Automatic Online Hyper-Parameter Tuning for RAG ,https://youtu.be/XE7syHjyRIM,Fahd Mirza,434 ,15:40
536,Groqbook is super FAST 🚀!!! ,https://youtu.be/h3wqIba7Xrc,1littlecoder,877 ,15:40
537,Voice Isolator - Remove Background Noise from Any Audio with AI ,https://youtu.be/giblKlWtjGY,Fahd Mirza,78 ,19:09
538,TinyTimeMixer TTM Model ,https://youtu.be/83j5FddZBNs,Fahd Mirza,1700,19:09
539,End-to-end Generative AI Project with LlamaIndex ,https://youtu.be/2k_glaSRcMg,DSwithBappy,2700,12:38
540,InternLM-XComposer-2.5: A Large Vision Language Model Supporting Long-Contextual Input and Output ,https://youtu.be/WVLPLPyk_0E,Arxiv Papers,672 ,12:38
541,Is this the Fastest Speech to Text AI Model? ,https://youtu.be/19gpDbGqs9c,AI Anytime,8400,9:25
542,Inside the Black Box of AI Reasoning ,https://youtu.be/6OiFfdxhwn8,Discover AI,5600,9:25
543,MindsDB - Platform for Customizing AI - Install Locally ,https://youtu.be/xFTxatvBzJM,Fahd Mirza,14000,1:08:29
544,GraphRAG Advanced: Avoid Overspending with These Tips ,https://youtu.be/zDv8akdf6v4,Mervin Praison,3600,1:08:29
545,Mastering Retrieval for LLMs - BM25- Fine-tuned Embeddings- and Re-Rankers ,https://youtu.be/9QJXvNiJIG8,Trelis Research,3900,49:17
546,InternLM - A Strong Agentic Model? ,https://youtu.be/DZ_KNlF1fs0,Sam Witteveen,1700,49:17
547,Flight Crash Report App using AI Agents: AI For Compliance ,https://youtu.be/yfFeGC_NSNA,AI Anytime,1200,14:39
548,DeepSeek Coder V2 - Quick Look! ,https://youtu.be/6x-ReRH7040,1littlecoder,1000,14:39
549,Day 3 - Complete EDA- FE &amp; Training on Notebooks | MLOPs Production Ready Machine Learning Project ,https://youtu.be/c5RAMW8jGMo,DSwithBappy,846 ,9:15
550,Amazon Q in Connect- your generative AI assistant for contact center agents | Amazon Web Services ,https://youtu.be/r9TJgNLwTtc,Amazon Web Services,18000,9:15
551,RouteLLM - Route LLM Traffic Locally Between Ollama and Any Model ,https://youtu.be/tCZE1kVmTHE,Fahd Mirza,14000,1:02:30
552,Mixture of Agents: Multi-Agent meets MoE? ,https://youtu.be/-aTSjk2rPy8,AI Makerspace,656 ,1:02:30
553,Vector Databases - Master the Core of AI in 1 Hour [Mini-course] ,https://youtu.be/jbLa0KBW-jY,VinciBits,2300,1:03:40
554,Polars Is The Faster Pandas ,https://youtu.be/zthI91ASV58,NeuralNine,80 ,1:03:40
555,All Data Scientists Should Learn Software Engineering Principles // Catherine Nelson // Podcast #245 ,https://youtu.be/yP6Eyny7p20,MLOps.community,22 ,7:40
556,Chat with your Data using GPT4ALL locally on CPU ,https://youtu.be/QTfCPDd81kE,AI Anytime,1300,7:40
557,Gen AI Workspace to Transform Ideas into Visuals and Data Insights for Strategic Innovation ,https://youtu.be/_2phqP6J7dY,AI User Group,38 ,18:10
558,From Recession to Al Boom: Venture Capital Perspectives with Gautam Krishnamurthi ,https://youtu.be/MIS6Dt6Yls8,Featureform,117 ,18:10
559,Object Detection Project | Custom Model Training ,https://youtu.be/1lllrgbGPPU,DSwithBappy,182 ,37:58
560,Universal Length Generalization with Turing Programs ,https://youtu.be/PaWW1VhVN8c,Arxiv Papers,3400,37:58
561,LLM-Select: Feature Selection with Large Language Models ,https://youtu.be/Z6OYWhQsejM,Arxiv Papers,4900,39:49
562,Why LLM Benchmarks Are Flawed ,https://youtu.be/prY-OpdI-RM,Super Data Science: ML &amp; AI Podcast with Jon Krohn,49000,39:49
563,LLM Routers Explained!!! ,https://youtu.be/cdvNTmDIvec,1littlecoder,605 ,23:51
564,The Illusion of State in State-Space Models (like Mamba) ,https://youtu.be/wosJpnUpIkQ,Tunadorable,421 ,23:51
565,Operating EDA with Quality in Mind • Sheen Brisals &amp; Sarah Hamilton • GOTO 2024 ,https://youtu.be/xZdQ4VHtxdU,GOTO Conferences,2100,29:46
566,Natural Language to SQL: Transforming Conversational Data | #CopilotChronicles ,https://youtu.be/PtSNZxFlo24,Microsoft Reactor,6700,29:46
567,Agentless Agentic Approach to Software Engineering ,https://youtu.be/vP9_ezlNHAQ,Fahd Mirza,24 ,18:01
568,Day 2 - Database Setup &amp; Project Utility | MLOPs Production Ready Machine Learning Project ,https://youtu.be/1XmQcWtiseY,DSwithBappy,60000,18:01
569,Day 1 - Project Introduction &amp; Setup | MLOPs Production Ready Machine Learning Project ,https://youtu.be/KF3MPzsnMdU,DSwithBappy,133 ,23:05
570,Efficient and Exact Public Transport Routing via a Transfer Connection Database ,https://youtu.be/4MsrrFeQ1bQ,Shortest Path Lab @ Monash University,15000,23:05
571,Graph RAG: Improving RAG with Knowledge Graphs ,https://youtu.be/vX3A96_F3FU,Prompt Engineering,2800,2:35
572,The ML Collective: Research Support for Anyone Anywhere ,https://youtu.be/QuwDI5qTKzc,Super Data Science: ML &amp; AI Podcast with Jon Krohn,28000,2:35
573,How to Lead your Organization's Al-Transformation • Rasmus Lystrøm • GOTO 2024 ,https://youtu.be/0TQ2BLs_ofc,GOTO Conferences,4000,22:22
574,NEW CriticGPT ,https://youtu.be/qPEsM7vwRkQ,Discover AI,1800,22:22
575,What is an LLM Router? ,https://youtu.be/V_K6PCmdtRg,Sam Witteveen,2300,21:28
576,GraphRAG - The Most Advanced Futuristic RAG | Introduction- Setup- Working- Testing ,https://youtu.be/lOdXUVYT69I,Neural Hacks with Vasanth,1300,21:28
577,AI will not take your job. Here is what I think will happen instead. ,https://youtu.be/b_n7SMea2F8,Underfitted,239 ,24:39
578,From a Github PR to LlamaIndex Engineer &amp; AI Researcher!!! ,https://youtu.be/WQ48VmOXSbo,1littlecoder,33000,24:39
579,Create YouTube Shorts and Instagram Reels using AI Tool ,https://youtu.be/6doyLeL5nJk,AI Anytime,671 ,21:48
580,Gen 3 Alpha - Powerful Text to Video Model Yet ,https://youtu.be/PxcHlnttHJ0,Fahd Mirza,259 ,21:48
581,GraphRAG: The Most Incredible RAG Strategy Revealed ,https://youtu.be/f7Puiilv5Tw,Mervin Praison,216 ,16:22
582,How to build Generative AI Application using  LlamaIndex - An alternative framework of LangChain ,https://youtu.be/8n9M99qCDVk,DSwithBappy,2200,16:22
583,Searching for Best Practices in Retrieval-Augmented Generation ,https://youtu.be/frDU-wjsNGg,Arxiv Papers,58 ,11:56
584,Season of AI: DevOps AI ,https://youtu.be/88gpj1mLa-E,Microsoft Reactor,286 ,11:56
585,Exploring Learning Dynamics in Concept Space ,https://youtu.be/FoAGwdQUALM,Tunadorable,948 ,35:39
586,WE-MATH: Does Your Large Multimodal Model Achieve Human-like Mathematical Reasoning? ,https://youtu.be/b2fFLK3Bp5Q,Arxiv Papers,5700,35:39
587,AI Agents That Matter ,https://youtu.be/9kLYigF_08g,Arxiv Papers,878 ,25:58
588,Integrate Polars DataFrame with Ollama for Data Engineering with AI ,https://youtu.be/E5Hz35DAq8w,Fahd Mirza,7200,25:58
589,An Exactly Solvable Model for Emergence and Scaling Laws ,https://youtu.be/-i8rqo32aIM,Tunadorable,7800,16:20
590,797: Deep Learning Classics and Trends — with Dr. Rosanne Liu ,https://youtu.be/8clWhDUmKlg,Super Data Science: ML &amp; AI Podcast with Jon Krohn,331 ,16:20
591,Install GraphRAG Locally - Build RAG Pipeline with Local and Global Search ,https://youtu.be/Sy5K6Ay46xU,Fahd Mirza,255 ,5:09
592,Superfast RAG with Llama 3 and Groq ,https://youtu.be/ne-lrm0n0bg,James Briggs,208 ,5:09
593,Tune RAG Hyperparameters ,https://youtu.be/aFx9KhfPdPY,MG,2400,10:45
594,Panel: Amid Advancement- Apprehension- &amp; Ambivalence: AI in the Human Ecosystem ,https://youtu.be/SyNZU5Ngl40,Harvard Data Science Initiative,6000,10:45
595,Local RAG with Llama3- PGVector and Springboot ,https://youtu.be/FJ3qB8tw1u8,Bruno Oliveira,548 ,1:08:23
596,Self-Corrective RAG with LangGraph - Agentic RAG Tutorial ,https://youtu.be/uZoz3T3Z6-w,Coding Crash Courses,215 ,1:08:23
597,xLSTM Explained in Detail!!! ,https://youtu.be/KuRpxvMMrlk,1littlecoder,881 ,17:49
598,AI Community Townhall: Giveaways &amp; AI AgentOps Library Announcements ,https://youtu.be/exLm9MpoHOA,AI Anytime,1200,17:49
599,Perplexity metric for Evaluation explained ,https://youtu.be/U5kmgHAqS08,Data Science in your pocket,4000,47:07
600,Multi Agents in production (creator of GPT researcher - 14k stars) ,https://youtu.be/SEapgNU6th0,Jonathan Yarkoni,1100,47:07
601,Achieving near zero down time deployments for fraud detection applications with Mastercard ,https://youtu.be/iRZ2uXAKMP4,AWS Events,1900,1:02:29
602,I supercharged my Browser with Local AI!!! ,https://youtu.be/BPa1p3s0PUY,1littlecoder,786 ,1:02:29
603,Multi-Head vs Grouped Query Attention.  Claude AI- Llama-3- Gemma are choosing speed over quality? ,https://youtu.be/T8FsLJWPrAA,Chris Hay,47 ,33:25
604,HippoRAG - Revolutionizing AI Retrieval with a 20-Year-Old Algorithm! ,https://youtu.be/wtbKIePCVJ8,TwoSetAI,105 ,33:25
605,Improving your RAG system with Self Querying Retrieval ,https://youtu.be/1gHSbbTdV_U,TechViz - The Data Science Guy,7000,37:38
606,Can LLMs Learn ,https://youtu.be/cmM8HDlIY0c,Arxiv Papers,329 ,37:38
607,Is Programming ,https://youtu.be/R2DZ7kGyC2o,Arxiv Papers,9100,7:26
608,Self-Host and Deploy Local LLAMA-3 with NIMs ,https://youtu.be/OuQBxBrO2ms,Prompt Engineering,1800,7:26
609,Community Paper Reading: RAFT – Adapting Language Model to Domain Specific RAG. ,https://youtu.be/cbQ5rm1jOuU,Arize AI,3000,19:20
610,Q* explained: Complex Multi-Step AI Reasoning ,https://youtu.be/LCDofAE5gYw,Discover AI,8200,19:20
611,Hella New AI Papers This Week - June 29- 2024 ,https://youtu.be/QaHs4-Kpt_4,Tunadorable,1600,16:12
612,💊 MentatBot 🤖 : NEW Advanced AI Coding Agent that BEATS Devin and Codestral! ,https://youtu.be/A2lyhIgdIWo,Ai Flux,15000,16:12
613,Andrej Karpathy Talks about AI and Machine Learning at UC Berkeley ,https://youtu.be/Tmrq914yLck,Michael,24000,24:29
614,Monitor Your AI Agents with AgentOps: Build Production Grade AI Agents ,https://youtu.be/6O29U06Ikug,AI Anytime,18000,24:29
615,The Ultimate AI Website Scraping Guide ,https://youtu.be/KAvuVUh0XU8,Mervin Praison,1300,29:05
616,What is Hugging Face? - Machine Learning Hub Explained ,https://youtu.be/1AUjKfpRZVo,NeuralNine,501 ,29:05
617,Gemma 2 - Local RAG with Ollama and LangChain ,https://youtu.be/daZOrbMs61I,Sam Witteveen,336 ,32:16
618,MatMul Free Language Modeling: New Ways of LLM Training &amp; Inference ,https://youtu.be/WeExSfFf4EM,AI Anytime,161 ,32:16
619,Cybersecurity Night 2024 ,https://youtu.be/HF9Ow7t67GM,Microsoft Reactor,231000,18:51
620,AI Agents for Consumers // Shaun Wei // MLOps Podcast #244 ,https://youtu.be/GzxSARsAiNE,MLOps.community,743 ,18:51
621,ASIMOV: Enterprise RAG at Dialog Axiata PLC ,https://youtu.be/_MpqlnN-TtE,Zilliz,1500,17:48
622,This AI breaks the internet ,https://youtu.be/a4nXGnumD1U,AI Search,2300,17:48
623,AWS re:Inforce 2024 reCap: Cloud Security for GenAI era | AWS Events ,https://youtu.be/NUUKlkF7Luk,AWS Events,410 ,13:01
624,Using LLM Agents with Llama 3- LangGraph and Milvus ,https://youtu.be/zULKPrekNhQ,Zilliz,55 ,13:01
625,DSPy: Advanced RAG? ,https://youtu.be/W_fscw3PXjg,AI Makerspace,13000,23:09
626,Computational Life: How Well-formed- Self-replicating Programs Emerge from Simple Interaction ,https://youtu.be/v1AFchh-QE8,Arxiv Papers,648 ,23:09
627,Found in the Middle: Calibrating Positional Attention Bias Improves Long Context Utilization ,https://youtu.be/AD6UDQcOyx0,Arxiv Papers,66 ,19:29
628,Llama Agents Unleashed! AI Agents as a Service and How its different? ,https://youtu.be/nEQCpSd5mx8,Mervin Praison,43 ,19:29
629,AI Agents Orchestration Framework with Maestro and LM Studio Locally ,https://youtu.be/9NCserlutV4,Fahd Mirza,3200,39:45
630,The Remarkable Robustness of LLMs: Stages of Inference? ,https://youtu.be/jCFyvSPgEXs,Arxiv Papers,8100,39:45
631,REVISION MATTERS: Generative Design Guided ,https://youtu.be/MWssgtTx2Mg,Arxiv Papers,186 ,11:24
632,Proof that LLM fine tuning works!! ,https://youtu.be/Z3YI-COJO4E,1littlecoder,115 ,11:24
633,Llama Agents as Micro Services!!! ,https://youtu.be/_aTEI3ISkQA,1littlecoder,115 ,31:35
634,Dead Deepfake - Talking with Deceased with AI ,https://youtu.be/WJnWcY0IDOk,Fahd Mirza,5200,31:35
635,Data curation via joint example selection further accelerates multimodal learning ,https://youtu.be/dW3YD21Yae8,Arxiv Papers,175 ,12:44
636,Do LLMs dream of elephants (when told not to)? ,https://youtu.be/9tCnXgyhX2A,Arxiv Papers,1500,12:44
637,AI Engineer World’s Fair 2024 - Open Models track ,https://youtu.be/R0X7mPagRiE,AI Engineer,4700,23:45
638,MRR metric for LLM Evaluation explained ,https://youtu.be/HqPrTlOBYuU,Data Science in your pocket,10000,23:45
639,Which Tokens You Predict Underlie the Reversal Curse and More ,https://youtu.be/JsHV1C0rKTE,Tunadorable,11000,31:18
640,5 Easy Ways to help LLMs to Reason ,https://youtu.be/YrKieg1rqe0,Discover AI,67000,31:18
641,Image Recognition with LLaVa in Python ,https://youtu.be/4Jpltb9crPM,NeuralNine,3000,23:21
642,Few-Shot Prompting Explained ,https://youtu.be/ojtbHUqw1LA,Elvis Saravia,738 ,23:21
643,Here's Where AI Is Headed (Feat. Dmitry Shapiro) ,https://youtu.be/FVB6Er0kM0o,Matt Wolfe,820 ,29:27
644,Chinese AI models storm Hugging Face's Open LLM Leaderboard! ,https://youtu.be/7Pj_CikLex4,Ai Flux,53 ,29:27
645,NuExtract Large - Best Structure Extraction Model - Install Locally ,https://youtu.be/XTyr41WKCSA,Fahd Mirza,193 ,19:06
646,Using Semantic Kernel with Azure OpenAI in the real world ,https://youtu.be/-DSNHY_J0Wg,Microsoft Reactor,6500,19:06
647,Recite- Reconstruct- Recollect: Memorization in LMs as a Multifaceted Phenomenon ,https://youtu.be/ZNL1Kfhhht0,Arxiv Papers,206 ,30:46
648,Large Language Models are Interpretable Learners ,https://youtu.be/uoePkSlVNQw,Arxiv Papers,304 ,30:46
649,RAG Beyond Basics - Course Announcement ,https://youtu.be/qZoEcehLlOM,Prompt Engineering,924 ,34:00
650,Accelerate generative AI and ML with a data lake on Amazon S3 | AWS OnAir Los Angeles 2024 ,https://youtu.be/kJkRPIcX3To,AWS Events,2200,34:00
651,RAGelo - Toolkit for RAG Pipeline Evaluation - Install Locally ,https://youtu.be/b_l5aeLLxSE,Fahd Mirza,2600,21:07
652,Prompt Engineering with Llama 3 ,https://youtu.be/zsSQicZp_8o,AI User Group,35000,21:07
653,How Vector Search Algorithms Work: An Intro to Qdrant ,https://youtu.be/mXNrhyw4q84,Qdrant - Vector Database &amp; Search Engine,64 ,41:24
654,Corrections + Few Shot Examples (Part 1) | LangSmith Evaluations ,https://youtu.be/3gCTa0Li4ew,LangChain,325 ,41:24
655,Hallucination-Free? Assessing the Reliability of Leading AI Legal Research Tools (Paper Explained) ,https://youtu.be/no7EQkOiHQM,Yannic Kilcher,5200,8:48
656,Trusting Chaos Tools in Complex Systems // Benjamin Wilms // MLOps podcast #237 clip ,https://youtu.be/TsZdJ0kR7lM,MLOps.community,183000,8:48
657,Adam-Mini - New Optimizer - Achieves 50% Higher Throughput than AdamW ,https://youtu.be/wGzuTa7fGAk,Fahd Mirza,410 ,23:33
658,Learn LangChain in 7 Easy Steps - Full Interactive Beginner Tutorial ,https://youtu.be/8BV9TW490nQ,Rabbitmetrics,1400,23:33
659,Official PyTorch Documentary: Powering the AI Revolution ,https://youtu.be/rgP_LBtaUEc,PyTorch,207 ,28:40
660,LongRAG for Long Context LLMs ,https://youtu.be/qZ0azEsxlAc,Fahd Mirza,702 ,28:40
661,Automate LinkedIn Posts with AI: No-Code Automation using Gumloop ,https://youtu.be/wqJKWkq6y0Y,AI Anytime,186 ,1:52:35
662,ML and AI as Distinct Control Systems in Heavy Industrial Settings // Richard Howes // Podcast #243 ,https://youtu.be/wQJBuA3Hm30,MLOps.community,173 ,1:52:35
663,Fine-Tune LLama-3 and Build Accurate Knowledge Retrieval for Healthcare ,https://youtu.be/EzBQP1IUUSA,AI User Group,97 ,34:24
664,How to build data integration pipelines using natural language | AWS OnAir Los Angeles summit 2024 ,https://youtu.be/Sb94A5ETiHM,AWS Events,6900,34:24
665,Deep Dive into LLMs! With AWS Training &amp; Certification Part 2 | AWS OnAir Los Angeles 2024 ,https://youtu.be/obwEdk-uBb0,AWS Events,581 ,11:30
666,Supercharge your business with Generative AI Competency Partners | AWS OnAir Los Angeles 2024 ,https://youtu.be/CWGPWvCeK3E,AWS Events,238 ,11:30
667,Automating the Data Architect: Generative AI for Enterprise Data Modeling ,https://youtu.be/DtzIIVJq8wA,Netflix Data,80 ,1:19:44
668,Improving Document Re-ranking with Zero-Shot Question Generation (Paper Summary) ,https://youtu.be/JE6E86RlVQ4,TechViz - The Data Science Guy,1500,1:19:44
669,Semantic Entropy Probes: Robust and Cheap Hallucination Detection in LLMs ,https://youtu.be/blYpzQdzWlU,Arxiv Papers,8200,11:05
670,Adam-mini: Use Fewer Learning Rates To Gain More ,https://youtu.be/PJ7ZjTBUvZ8,Arxiv Papers,515 ,11:05
671,Advance RAG 09-  Powerful RAG with Self Querying Retriever #ai #llm #openai ,https://youtu.be/JMZyHr31IsY,Sunny Savita,285 ,49:28
672,An introduction to Mojo (for Python developers) ,https://youtu.be/YYXcDcjoN_o,Underfitted,4600,49:28
673,Evaluate &amp; Track LLM Apps with TruLens ,https://youtu.be/k998jyAhFkk,MG,2900,26:20
674,How to leverage LLMs with newly launched training from AWS T&amp;C Part 1 | AWS OnAir LA Summit 2024 ,https://youtu.be/s0rYxfk8DW0,AWS Events,441 ,26:20
675,Sentiment Analysis with Transformers in Python ,https://youtu.be/cXWuSWX0Va0,NeuralNine,40000,12:59
676,NEW Pinecone Assistant ,https://youtu.be/MPCiNA8BqO8,James Briggs,8100,12:59
677,Introducing Amazon OpenSearch Service zero-ETL integration with Amazon S3 | AWS OnAir LA Summit 2024 ,https://youtu.be/DHiaS0gU7uo,AWS Events,2200,26:11
678,Introduction to MLOps ,https://youtu.be/Kvxaj6pHeVA,Pragmatic AI Labs,3600,26:11
679,Master NLP in 12 Hours | Transformers- LLMs Pretraining- Finetuning- Deployment- RAG- Agents- Etc... ,https://youtu.be/kYTEFes5kUk,Neural Hacks with Vasanth,1000,48:15
680,AI Agents for Healthcare: Can they help Doctors? ,https://youtu.be/kLZA8v_mtoA,AI Anytime,882 ,48:15
681,Fine-Tune Any LLM- Convert to GGUF- And Deploy Using Ollama ,https://youtu.be/sK7yqqrK2fE,Brev,484 ,6:39
682,End-to-End LLM Workflows with Anyscale ,https://youtu.be/xw-F6Nk-KdE,Anyscale,126 ,6:39
683,How do we Evaluate LLMs? ,https://youtu.be/y4St6yMb2xk,What's AI by Louis-François Bouchard,137 ,12:15
684,How the C-Suite Sets the Bar for Security Culture | Amazon Web Services ,https://youtu.be/du6FE23-vUg,Amazon Web Services,61 ,12:15
685,AUC-ROC metric for Classification explained ,https://youtu.be/eKXt64Oc9lg,Data Science in your pocket,238000,15:23
686,Advantage Alignment Algorithms ,https://youtu.be/9H__JJMicK8,Arxiv Papers,47000,15:23
687,Evaluating Numerical Reasoning in Text-to-Image Models ,https://youtu.be/7QUllHPgtys,Arxiv Papers,5400,4:55
688,The Ultimate CICD Corporate DevOps Pipeline Project | Real-Time DevOps Project ,https://youtu.be/NnkUGzaqqOc,DevOps Shack,599 ,4:55
689,AWS Certified Data Engineer Complete Course | AWS Certified Data Engineer ,https://youtu.be/Xl40yelD4PU,ClayDesk E-Learning,5200,30:20
690,Build an Agentic RAG using Crew AI ,https://youtu.be/GtyiAd55XN0,AI Anytime,4300,30:20
691,Deep Dive into Hybrid search techniques in RAG: BM25- MMR- Reciprocal Ranking- Metadata filtering ,https://youtu.be/9bzGSCld8JI,Aritra Sen,227 ,6:09
692,SQL AI Agents: Analyze Relational Databases with Natural Language using Llama 3 (LLM) and CrewAI ,https://youtu.be/pGtPzOpSPSg,Venelin Valkov,1100,6:09
693,Generative Models Can Outperform The Experts That Train Them ,https://youtu.be/gMUo_kUxPMg,Tunadorable,485 ,4:47
694,Self-MoE : Compositional LLMs with Self-Specialized Experts ,https://youtu.be/HAcpyiGk_c8,Fahd Mirza,238 ,4:47
695,R2R with Ollama - RAG to Riches - Create Local RAG Pipelines ,https://youtu.be/2SXcfZiUFDo,Fahd Mirza,1900,47:04
696,BLEU Score for LLM Evaluation explained ,https://youtu.be/4QgnU2OvrjU,Data Science in your pocket,9900,47:04
697,Hardcore Bayesian Stats: Post-Stratification + Hierarchical Modeling ,https://youtu.be/HqluB-zHTyQ,Super Data Science: ML &amp; AI Podcast with Jon Krohn,1500,11:26
698,5 Prompts to Increase Your Productivity ,https://youtu.be/BU5UkEDrqv0,Mervin Praison,12000,11:26
699,Future of DataFrames and Data Systems with Wes McKinney (creator of pandas and Apache Arrow) ,https://youtu.be/vY3QfLCK7ms,MLOps Learners,24000,8:16
700,Build Multi-agent AI system for Investment Risk Analysis 🔍 ,https://youtu.be/gbWT-JP_NSo,AI Anytime,407 ,8:16
701,Deliver high-performance ML models faster with MLOps tools ,https://youtu.be/T9llSCYJXxc,AWS Developers,535 ,25:49
702,Why the world NEEDS Kolmogorov Arnold Networks ,https://youtu.be/vzUkThsQa9E,ThatMathThing,104 ,25:49
